Escuela_ID;Curso;División;Matrícula
2041;2°;única;40
2041;3°;única;31
2041;4°;única;32
2041;5°;única;28
2047;1°;A;29
2047;1°;B;23
2047;2°;A;17
2047;2°;B;25
2047;3°;U;35
2047;4°;U;37
2047;5°;U;22
2058;1°;A;15
2058;1°;B;14
2058;2°;A;32
2058;3°;A;38
2058;5°;A;32
2353;2°;A;28
2353;2°;B;25
2353;3°;A;21
2353;3°;B;24
2353;3°;C;22
2353;4°;A;26
2353;4°;B;25
2353;5°;A;31
2353;5°;B;27
2353;6°;A;35
2353;6°;B;24
2353;7°;A;31
2353;7°;B;27
2355;2°;A;29
2355;2°;B;28
2355;2°;C;28
2355;3°;A;29
2355;3°;B;28
2355;3°;C;25
2355;4°;A;25
2355;4°;B;26
2355;4°;C;28
2355;5°;A;30
2355;5°;B;19
2355;5°;C;19
2355;6°;A;31
2355;6°;B;29
2355;6°;C;27
2355;7°;A;27
2355;7°;B;26
2355;7°;C;28
2358;2°;A;22
2358;2°;B;22
2358;2°;C;25
2358;3°;A;27
2358;3°;B;17
2358;3°;C;18
2358;4°;A;24
2358;4°;B;17
2358;4°;C;14
2358;5°;A;33
2358;5°;B;18
2358;5°;C;21
2358;6°;A;24
2358;6°;B;26
2358;6°;C;19
2358;7°;A;29
2358;7°;B;26
2358;7°;C;23
2361;2°;A;27
2361;2°;B;29
2361;2°;C;26
2361;2°;D;23
2361;3°;A;30
2361;3°;B;25
2361;3°;C;21
2361;3°;D;23
2361;4°;A;29
2361;4°;B;31
2361;4°;C;24
2361;4°;D;22
2361;5°;A;29
2361;5°;B;30
2361;5°;C;21
2361;5°;D;19
2361;6°;A;28
2361;6°;B;28
2361;6°;C;21
2361;6°;D;21
2361;7°;A;23
2361;7°;B;27
2361;7°;C;17
2361;7°;D;18
2389;2°;A;31
2389;2°;B;26
2389;2°;C;24
2389;3°;A;22
2389;3°;B;24
2389;3°;C;24
2389;3°;D;17
2389;4°;A;28
2389;4°;B;30
2389;4°;C;29
2389;5°;A;33
2389;5°;B;23
2389;5°;C;25
2389;6°;A;26
2389;6°;B;17
2389;6°;C;20
2389;7°;A;29
2389;7°;B;26
2389;7°;C;28
2565;2°;A;30
2565;2°;B;29
2565;2°;C;28
2565;3°;A;27
2565;3°;B;30
2565;3°;C;31
2565;4°;A;30
2565;4°;B;28
2565;4°;C;26
2565;5°;A;32
2565;5°;B;32
2565;5°;C;28
2565;6°;A;29
2565;6°;B;32
2565;6°;C;34
2565;7°;A;31
2565;7°;B;30
2565;7°;C;34
2572;2°;A;28
2572;2°;B;26
2572;3°;A;30
2572;3°;B;27
2572;4°;A;28
2572;4°;B;31
2572;5°;A;30
2572;5°;B;24
2572;6°;A;30
2572;6°;B;23
2572;7°;A;26
2572;7°;B;28
2586;2°;CHARITOS;25
2586;3°;PICHICIEGOS;25
2586;4°;GATOS MONTESES;26
2586;5°;PUMAS;28
2586;6°;CN;25
2586;7°;ZORRO COLORADO;27
2587;2°;A;17
2587;2°;B;18
2587;2°;C;20
2587;2°;D;21
2587;3°;A;21
2587;3°;B;23
2587;3°;C;23
2587;4°;A;21
2587;4°;B;22
2587;4°;C;20
2587;4°;D;21
2587;5°;A;20
2587;5°;B;21
2587;5°;C;24
2587;5°;D;22
2587;6°;A;21
2587;6°;B;20
2587;6°;C;19
2587;7°;A;20
2587;7°;B;21
2587;7°;C;21
2590;2°;A;22
2590;2°;B;23
2590;3°;A;21
2590;3°;B;21
2590;4°;A;20
2590;4°;B;20
2590;5°;A;25
2590;5°;B;23
2590;6°;A;20
2590;6°;B;21
2590;7°;A;28
2590;7°;B;28
2639;2°;A;9
2639;3°;A;14
2639;3°;B;15
2639;4°;UNICA;20
2639;5°;UNICA;9
2639;6°;UNICA;17
2639;7°;UNICA;9
2648;2°;única;22
2648;5°;única;16
2648;6°;UNICA;5
2648;7°;única;9
2661;2°;única;18
2661;3°;única;24
2661;4°;única;25
2661;5°;única;11
2661;6°;unica;22
2661;7°;unica;16
2662;2°;u;17
2662;3°;u;14
2662;4°;u;16
2662;5°;U;12
2662;6°;u;7
2662;7°;U;17
2667;1°;A;23
2667;1°;B;27
2667;1°;C;26
2667;2°;A;26
2667;2°;B;25
2667;2°;C;23
2667;3°;Economía;37
2667;3°;Humanidades;36
2667;4°;Economía;27
2667;4°;Humanidades;35
2667;5°;Economía;30
2667;5°;Humanidades;28
2669;1°;única;27
2669;2°;única;26
2669;3°;Única;13
2669;4°;Única;17
2669;5°;única;18
2670;1°;U;17
2670;2°;U;23
2670;3°;U;9
2670;4°;U;20
2670;5°;U;29
2675;1°;1ra;34
2675;1°;2da;34
2675;1°;3ra;33
2675;1°;4ta;32
2675;2°;1ra;29
2675;2°;2da;30
2675;2°;3ra;34
2675;2°;4ta;31
2675;3°;CS. NATURALES;26
2675;3°;ECONOMÍA y ADMINISTR;23
2675;3°;EDUCACIÓN FÍSICA;31
2675;3°;HUMANIDADES y CS SOC;31
2675;4°;CS.NATURALES;26
2675;4°;ECONOMÍA y ADMINISTR;26
2675;4°;EDUCACIÓN FÍSICA;30
2675;4°;HUMANIDADES y CS SOC;28
2675;5°;CS.NATURALES;29
2675;5°;ECONOMÍA y ADMINISTR;25
2675;5°;EDUCACIÓN FÍSICA;24
2675;5°;HUMANIDADES y CS SOC;30
2676;1°;Primera;31
2676;1°;Segunda;32
2676;2°;Primera;32
2676;2°;Segunda;32
2676;3°;ECONOMIA;25
2676;3°;HUMANIDADES;23
2676;4°;ECONOMIA;21
2676;4°;HUMANIDADES;25
2676;5°;ECONOMIA;23
2676;5°;HUMANIDADES;22
2677;1°;A;32
2677;1°;B;33
2677;2°;A;31
2677;2°;B;34
2677;3°;A;34
2677;3°;B;33
2677;4°;A;35
2677;4°;B;28
2677;5°;A;30
2677;5°;B;29
2680;1°;1;23
2680;2°;1;16
2680;2°;2º;15
2680;3°;1;23
2680;4°;1;35
2680;5°;1;27
2681;1°;A;29
2681;1°;B;29
2681;2°;A;28
2681;2°;B;28
2681;3°;COMUNICACIÓN;30
2681;3°;ECONOMÍA;32
2681;4°;COMUNICACIÓN;26
2681;4°;ECONOMÍA;33
2681;5°;COMUNICACIÓN;23
2681;5°;ECONOMÍA;14
2682;1°;U;21
2682;2°;U;25
2682;3°;COM;22
2682;4°;COM;26
2682;5°;COM;12
3187;2°;A;31
3187;2°;C;23
3187;3°;A;28
3187;3°;C;24
3187;4°;A;20
3187;4°;C;17
3187;5°;A;24
3187;5°;C;16
3187;6°;C;14
3187;7°;C;22
3191;2°;ÚNICA               ;27
3191;3°;UNICA;30
3191;4°;ÚNICA;23
3191;5°;ÚNICA;25
3191;6°;ÚNICA;16
3191;7°;ÚNICA;26
3206;2°;A;22
3206;2°;B;21
3206;3°;A;26
3206;3°;B;26
3206;4°;A;26
3206;4°;B;23
3206;5°;A;25
3206;5°;B;29
3206;6°;A;23
3206;6°;B;22
3206;7°;A;28
3206;7°;B;26
3210;1°;Unica;28
3210;2°;Única;28
3210;3°;Unica;33
3210;4°;ÚNICA;21
3210;5°;ÚNICA;26
4394;1°;único;25
4394;2°;único;27
4394;3°;único;26
4394;4°; único;27
4394;5°; único;24
4984;2°;A;9
4984;3°;A;28
4984;4°;A;11
4984;4°;B;12
4984;5°;A;26
4984;6°;A;14
4984;7°;A;20
5087;2°;A MERLOT ;23
5087;2°;B CABERNET;24
5089;1°;U;22
5089;2°;U;22
5089;3°;Economía;5
5089;3°;Humanidades;13
5111;1°;6;30
5111;2°;6;25
5111;3°;5;30
5111;4°;5;28
5111;5°;5;15
